FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
18099,Marshall,Indiana,US,17/08/2020 4:27,41.32467367,-86.26185087,808,23,0,785,"Marshall, Indiana, US",1746.724891,2.846534653
18101,Martin,Indiana,US,17/08/2020 4:27,38.7099921,-86.80373186,54,0,0,54,"Martin, Indiana, US",526.5724037,0
18103,Miami,Indiana,US,17/08/2020 4:27,40.76940965,-86.04525048,286,2,0,284,"Miami, Indiana, US",805.2708638,0.699300699
18105,Monroe,Indiana,US,17/08/2020 4:27,39.16130004,-86.52414358,802,33,0,769,"Monroe, Indiana, US",540.3183971,4.114713217
18107,Montgomery,Indiana,US,17/08/2020 4:27,40.04034823,-86.89335024,369,21,0,348,"Montgomery, Indiana, US",962.4915228,5.691056911
18109,Morgan,Indiana,US,17/08/2020 4:27,39.47899078,-86.44573375,507,35,0,472,"Morgan, Indiana, US",719.2611613,6.903353057
18111,Newton,Indiana,US,17/08/2020 4:27,40.95610449,-87.39635768,122,10,0,112,"Newton, Indiana, US",872.4256293,8.196721311
18113,Noble,Indiana,US,17/08/2020 4:27,41.39672484,-85.41966713,737,29,0,708,"Noble, Indiana, US",1543.649464,3.934871099
18115,Ohio,Indiana,US,17/08/2020 4:27,38.955305,-84.96515993,68,7,0,61,"Ohio, Indiana, US",1157.446809,10.29411765
18117,Orange,Indiana,US,17/08/2020 4:27,38.5411892,-86.49523093,190,24,0,166,"Orange, Indiana, US",967.1179884,12.63157895
18119,Owen,Indiana,US,17/08/2020 4:27,39.31145587,-86.83900724,115,1,0,114,"Owen, Indiana, US",552.9111977,0.869565217
18121,Parke,Indiana,US,17/08/2020 4:27,39.77202286,-87.20375833,61,1,0,60,"Parke, Indiana, US",360.1582335,1.639344262
18123,Perry,Indiana,US,17/08/2020 4:27,38.07809328,-86.63741946,192,13,0,179,"Perry, Indiana, US",1001.617194,6.770833333
18125,Pike,Indiana,US,17/08/2020 4:27,38.40112197,-87.23574907,73,0,0,73,"Pike, Indiana, US",589.2323836,0
18127,Porter,Indiana,US,17/08/2020 4:27,41.45986947,-87.06848888,1450,39,0,1411,"Porter, Indiana, US",850.9939022,2.689655172
18129,Posey,Indiana,US,17/08/2020 4:27,38.02097333,-87.86480429,188,0,0,188,"Posey, Indiana, US",739.3715342,0
18131,Pulaski,Indiana,US,17/08/2020 4:27,41.04166107,-86.69890683,87,1,0,86,"Pulaski, Indiana, US",704.2823606,1.149425287
18133,Putnam,Indiana,US,17/08/2020 4:27,39.66437981,-86.84517605,341,8,0,333,"Putnam, Indiana, US",907.4941452,2.346041056
18135,Randolph,Indiana,US,17/08/2020 4:27,40.15734772,-85.01139319,135,5,0,130,"Randolph, Indiana, US",547.3342793,3.703703704
18137,Ripley,Indiana,US,17/08/2020 4:27,39.10235626,-85.26212744,225,8,0,217,"Ripley, Indiana, US",794.379325,3.555555556
18139,Rush,Indiana,US,17/08/2020 4:27,39.62002287,-85.4655599,103,4,0,99,"Rush, Indiana, US",621.1929317,3.883495146
18143,Scott,Indiana,US,17/08/2020 4:27,38.68672078,-85.74627859,289,10,0,279,"Scott, Indiana, US",1210.572613,3.460207612
18145,Shelby,Indiana,US,17/08/2020 4:27,39.52305623,-85.7915857,582,28,0,554,"Shelby, Indiana, US",1301.169264,4.810996564
18147,Spencer,Indiana,US,17/08/2020 4:27,38.01519732,-87.0079644,141,3,0,138,"Spencer, Indiana, US",695.3691374,2.127659574
18141,St. Joseph,Indiana,US,17/08/2020 4:27,41.61756781,-86.29040834,3844,83,0,3761,"St. Joseph, Indiana, US",1414.139928,2.159209157
18149,Starke,Indiana,US,17/08/2020 4:27,41.27890281,-86.64686895,185,7,0,178,"Starke, Indiana, US",804.5227223,3.783783784
18151,Steuben,Indiana,US,17/08/2020 4:27,41.64423868,-85.00101094,222,3,0,219,"Steuben, Indiana, US",641.7297797,1.351351351
18153,Sullivan,Indiana,US,17/08/2020 4:27,39.08952258,-87.41414469,180,1,0,179,"Sullivan, Indiana, US",870.869418,0.555555556
18155,Switzerland,Indiana,US,17/08/2020 4:27,38.82767338,-85.03022429,59,0,0,59,"Switzerland, Indiana, US",548.7861594,0
18157,Tippecanoe,Indiana,US,17/08/2020 4:27,40.38872739,-86.89413959,1337,12,0,1325,"Tippecanoe, Indiana, US",683.0768602,0.897531788
18159,Tipton,Indiana,US,17/08/2020 4:27,40.31123252,-86.05234925,162,17,0,145,"Tipton, Indiana, US",1069.448112,10.49382716
90018,Unassigned,Indiana,US,17/08/2020 4:27,n/a,n/a,0,209,0,-209,"Unassigned, Indiana, US",n/a,n/a
18161,Union,Indiana,US,17/08/2020 4:27,39.62550777,-84.92497066,47,0,0,47,"Union, Indiana, US",666.2886306,0
18163,Vanderburgh,Indiana,US,17/08/2020 4:27,38.02658833,-87.58763124,2181,15,0,2166,"Vanderburgh, Indiana, US",1201.977393,0.687757909
18165,Vermillion,Indiana,US,17/08/2020 4:27,39.8523352,-87.46160542,65,0,0,65,"Vermillion, Indiana, US",419.408956,0
18167,Vigo,Indiana,US,17/08/2020 4:27,39.42944561,-87.39169027,840,13,0,827,"Vigo, Indiana, US",784.7680263,1.547619048
18169,Wabash,Indiana,US,17/08/2020 4:27,40.84704239,-85.79328272,183,5,0,178,"Wabash, Indiana, US",590.3987611,2.732240437
18171,Warren,Indiana,US,17/08/2020 4:27,40.34728141,-87.35602659,27,1,0,26,"Warren, Indiana, US",326.6787659,3.703703704
18173,Warrick,Indiana,US,17/08/2020 4:27,38.08922676,-87.2716085,630,30,0,600,"Warrick, Indiana, US",1000.031747,4.761904762
18175,Washington,Indiana,US,17/08/2020 4:27,38.60219804,-86.1049363,159,1,0,158,"Washington, Indiana, US",567.1279783,0.628930818
18177,Wayne,Indiana,US,17/08/2020 4:27,39.8633444,-85.01044989,430,10,0,420,"Wayne, Indiana, US",652.6622549,2.325581395
18179,Wells,Indiana,US,17/08/2020 4:27,40.72934187,-85.22132966,181,2,0,179,"Wells, Indiana, US",639.6663839,1.104972376
18181,White,Indiana,US,17/08/2020 4:27,40.74911165,-86.86492015,394,11,0,383,"White, Indiana, US",1634.71911,2.791878173
18183,Whitley,Indiana,US,17/08/2020 4:27,41.13863784,-85.50791236,167,6,0,161,"Whitley, Indiana, US",491.697091,3.592814371
19001,Adair,Iowa,US,17/08/2020 4:27,41.33075609,-94.47105874,38,0,0,38,"Adair, Iowa, US",531.3199105,0
19003,Adams,Iowa,US,17/08/2020 4:27,41.02903567,-94.69932645,17,0,0,17,"Adams, Iowa, US",471.9600222,0
19005,Allamakee,Iowa,US,17/08/2020 4:27,43.28383218,-91.37860922,163,4,0,159,"Allamakee, Iowa, US",1190.911084,2.45398773
19007,Appanoose,Iowa,US,17/08/2020 4:27,40.74324454,-92.86865906,56,3,0,53,"Appanoose, Iowa, US",450.6679543,5.357142857
19009,Audubon,Iowa,US,17/08/2020 4:27,41.6844628,-94.90581859,30,1,0,29,"Audubon, Iowa, US",545.8515284,3.333333333
19011,Benton,Iowa,US,17/08/2020 4:27,42.08011739,-92.06463573,171,1,0,170,"Benton, Iowa, US",666.7966465,0.584795322
19013,Black Hawk,Iowa,US,17/08/2020 4:27,42.4704581,-92.30524729,3297,66,0,3231,"Black Hawk, Iowa, US",2512.42113,2.001819836
19015,Boone,Iowa,US,17/08/2020 4:27,42.03657094,-93.9313999,293,3,0,290,"Boone, Iowa, US",1116.871236,1.023890785
19017,Bremer,Iowa,US,17/08/2020 4:27,42.77461496,-92.31795937,243,7,0,236,"Bremer, Iowa, US",969.5954034,2.880658436
19019,Buchanan,Iowa,US,17/08/2020 4:27,42.4709188,-91.83510825,150,1,0,149,"Buchanan, Iowa, US",708.3825266,0.666666667
19021,Buena Vista,Iowa,US,17/08/2020 4:27,42.73545875,-95.15100162,1804,12,0,1792,"Buena Vista, Iowa, US",9194.699286,0.66518847
19023,Butler,Iowa,US,17/08/2020 4:27,42.73172833,-92.79015971,140,2,0,138,"Butler, Iowa, US",969.5962324,1.428571429
19025,Calhoun,Iowa,US,17/08/2020 4:27,42.38521079,-94.64046046,95,2,0,93,"Calhoun, Iowa, US",982.6230865,2.105263158
19027,Carroll,Iowa,US,17/08/2020 4:27,42.03617207,-94.86032705,223,2,0,221,"Carroll, Iowa, US",1105.876519,0.896860987
19029,Cass,Iowa,US,17/08/2020 4:27,41.33149454,-94.92792482,94,2,0,92,"Cass, Iowa, US",732.315363,2.127659574
19031,Cedar,Iowa,US,17/08/2020 4:27,41.77233777,-91.13246684,137,1,0,136,"Cedar, Iowa, US",735.4914908,0.729927007
19033,Cerro Gordo,Iowa,US,17/08/2020 4:27,43.08177563,-93.2612239,686,19,0,667,"Cerro Gordo, Iowa, US",1616.018846,2.7696793
19035,Cherokee,Iowa,US,17/08/2020 4:27,42.73538914,-95.62389402,113,1,0,112,"Cherokee, Iowa, US",1005.785492,0.884955752
19037,Chickasaw,Iowa,US,17/08/2020 4:27,43.06001295,-92.31773347,68,0,0,68,"Chickasaw, Iowa, US",569.8483198,0
19039,Clarke,Iowa,US,17/08/2020 4:27,41.02868181,-93.78499767,212,3,0,209,"Clarke, Iowa, US",2256.519425,1.41509434
19041,Clay,Iowa,US,17/08/2020 4:27,43.08247182,-95.15096481,215,1,0,214,"Clay, Iowa, US",1342.407592,0.465116279
19043,Clayton,Iowa,US,17/08/2020 4:27,42.84443388,-91.34133693,120,3,0,117,"Clayton, Iowa, US",683.7996467,2.5
19045,Clinton,Iowa,US,17/08/2020 4:27,41.89981633,-90.53275096,508,4,0,504,"Clinton, Iowa, US",1094.143746,0.787401575
19047,Crawford,Iowa,US,17/08/2020 4:27,42.03718237,-95.3819718,754,3,0,751,"Crawford, Iowa, US",4482.758621,0.397877984
19049,Dallas,Iowa,US,17/08/2020 4:27,41.68560356,-94.04127625,1990,35,0,1955,"Dallas, Iowa, US",2129.412646,1.75879397
19051,Davis,Iowa,US,17/08/2020 4:27,40.74773536,-92.41005468,65,2,0,63,"Davis, Iowa, US",722.2222222,3.076923077
19053,Decatur,Iowa,US,17/08/2020 4:27,40.73742757,-93.78645949,29,0,0,29,"Decatur, Iowa, US",368.4879288,0
19055,Delaware,Iowa,US,17/08/2020 4:27,42.47104597,-91.3664492,136,1,0,135,"Delaware, Iowa, US",799.4826877,0.735294118
19057,Des Moines,Iowa,US,17/08/2020 4:27,40.92012606,-91.18326592,250,2,0,248,"Des Moines, Iowa, US",641.5685067,0.8
19059,Dickinson,Iowa,US,17/08/2020 4:27,43.37787725,-95.1510206,390,4,0,386,"Dickinson, Iowa, US",2259.821532,1.025641026
19061,Dubuque,Iowa,US,17/08/2020 4:27,42.46815349,-90.88181925,1797,31,0,1766,"Dubuque, Iowa, US",1846.656596,1.725097385
19063,Emmet,Iowa,US,17/08/2020 4:27,43.37782951,-94.67858943,199,4,0,195,"Emmet, Iowa, US",2161.164205,2.010050251
19065,Fayette,Iowa,US,17/08/2020 4:27,42.86271799,-91.8441231,102,0,0,102,"Fayette, Iowa, US",519.0839695,0
19067,Floyd,Iowa,US,17/08/2020 4:27,43.0600053,-92.78940097,178,3,0,175,"Floyd, Iowa, US",1137.961897,1.685393258
19069,Franklin,Iowa,US,17/08/2020 4:27,42.73270384,-93.26256925,265,13,0,252,"Franklin, Iowa, US",2631.578947,4.905660377
19071,Fremont,Iowa,US,17/08/2020 4:27,40.7454272,-95.60129045,46,0,0,46,"Fremont, Iowa, US",660.9195402,0
19073,Greene,Iowa,US,17/08/2020 4:27,42.03614551,-94.39658081,42,0,0,42,"Greene, Iowa, US",472.5472547,0
19075,Grundy,Iowa,US,17/08/2020 4:27,42.40183723,-92.78829551,91,1,0,90,"Grundy, Iowa, US",743.9502943,1.098901099
19077,Guthrie,Iowa,US,17/08/2020 4:27,41.68378965,-94.50111014,147,5,0,142,"Guthrie, Iowa, US",1375.24558,3.401360544
19079,Hamilton,Iowa,US,17/08/2020 4:27,42.38382428,-93.70197703,262,1,0,261,"Hamilton, Iowa, US",1773.50572,0.381679389
19081,Hancock,Iowa,US,17/08/2020 4:27,43.08178477,-93.73454884,127,2,0,125,"Hancock, Iowa, US",1194.731891,1.57480315
19083,Hardin,Iowa,US,17/08/2020 4:27,42.38353877,-93.23654611,194,0,0,194,"Hardin, Iowa, US",1151.60869,0
19085,Harrison,Iowa,US,17/08/2020 4:27,41.68330137,-95.81558439,117,1,0,116,"Harrison, Iowa, US",832.7994875,0.854700855
19087,Henry,Iowa,US,17/08/2020 4:27,40.98767962,-91.54436349,166,4,0,162,"Henry, Iowa, US",831.9134008,2.409638554
19089,Howard,Iowa,US,17/08/2020 4:27,43.35671042,-92.31702714,65,0,0,65,"Howard, Iowa, US",709.7619568,0
19091,Humboldt,Iowa,US,17/08/2020 4:27,42.7764426,-94.20722537,133,1,0,132,"Humboldt, Iowa, US",1391.504499,0.751879699
19093,Ida,Iowa,US,17/08/2020 4:27,42.38696136,-95.51355387,34,0,0,34,"Ida, Iowa, US",495.6268222,0
19095,Iowa,Iowa,US,17/08/2020 4:27,41.68630265,-92.0643373,99,1,0,98,"Iowa, Iowa, US",611.7152743,1.01010101
19097,Jackson,Iowa,US,17/08/2020 4:27,42.17178824,-90.57354837,169,1,0,168,"Jackson, Iowa, US",869.3862853,0.591715976
19099,Jasper,Iowa,US,17/08/2020 4:27,41.68576082,-93.05567785,498,28,0,470,"Jasper, Iowa, US",1339.249697,5.62248996
19101,Jefferson,Iowa,US,17/08/2020 4:27,41.03192394,-91.94849466,91,0,0,91,"Jefferson, Iowa, US",497.4036622,0
19103,Johnson,Iowa,US,17/08/2020 4:27,41.67169354,-91.58754744,2191,21,0,2170,"Johnson, Iowa, US",1449.649332,0.958466454
19105,Jones,Iowa,US,17/08/2020 4:27,42.12118609,-91.13139641,139,2,0,137,"Jones, Iowa, US",672.1145012,1.438848921
19107,Keokuk,Iowa,US,17/08/2020 4:27,41.33649833,-92.1785067,43,1,0,42,"Keokuk, Iowa, US",419.6759711,2.325581395
19109,Kossuth,Iowa,US,17/08/2020 4:27,43.20405458,-94.20691791,106,0,0,106,"Kossuth, Iowa, US",715.5876595,0
19111,Lee,Iowa,US,17/08/2020 4:27,40.64181461,-91.48183025,154,5,0,149,"Lee, Iowa, US",457.5571204,3.246753247
19113,Linn,Iowa,US,17/08/2020 4:27,42.07923082,-91.59809485,2549,89,0,2460,"Linn, Iowa, US",1124.363713,3.49156532
19115,Louisa,Iowa,US,17/08/2020 4:27,41.21842119,-91.26102611,378,14,0,364,"Louisa, Iowa, US",3425.464431,3.703703704
19117,Lucas,Iowa,US,17/08/2020 4:27,41.02958964,-93.32780803,75,4,0,71,"Lucas, Iowa, US",872.0930233,5.333333333
19119,Lyon,Iowa,US,17/08/2020 4:27,43.38107862,-96.20926845,128,2,0,126,"Lyon, Iowa, US",1088.898341,1.5625
19121,Madison,Iowa,US,17/08/2020 4:27,41.33081904,-94.01554631,134,2,0,132,"Madison, Iowa, US",820.1738279,1.492537313
19123,Mahaska,Iowa,US,17/08/2020 4:27,41.33521503,-92.64083907,146,17,0,129,"Mahaska, Iowa, US",660.7829826,11.64383562
19125,Marion,Iowa,US,17/08/2020 4:27,41.33445101,-93.09934783,209,0,0,209,"Marion, Iowa, US",628.5147205,0
19127,Marshall,Iowa,US,17/08/2020 4:27,42.03586837,-92.9990819,1509,27,0,1482,"Marshall, Iowa, US",3832.965023,1.789264414
19129,Mills,Iowa,US,17/08/2020 4:27,41.03299766,-95.61920963,98,1,0,97,"Mills, Iowa, US",648.6200278,1.020408163
19131,Mitchell,Iowa,US,17/08/2020 4:27,43.35638371,-92.78887719,83,0,0,83,"Mitchell, Iowa, US",784.0544115,0
19133,Monona,Iowa,US,17/08/2020 4:27,42.05220391,-95.95743843,93,1,0,92,"Monona, Iowa, US",1079.512478,1.075268817
19135,Monroe,Iowa,US,17/08/2020 4:27,41.02988815,-92.8690667,78,8,0,70,"Monroe, Iowa, US",1012.066952,10.25641026
19137,Montgomery,Iowa,US,17/08/2020 4:27,41.03018714,-95.15642896,64,4,0,60,"Montgomery, Iowa, US",645.3564586,6.25
19139,Muscatine,Iowa,US,17/08/2020 4:27,41.48370744,-91.1121697,891,48,0,843,"Muscatine, Iowa, US",2088.411776,5.387205387
19141,O'Brien,Iowa,US,17/08/2020 4:27,43.08310673,-95.62474482,149,5,0,144,"O'Brien, Iowa, US",1083.399985,3.355704698
19143,Osceola,Iowa,US,17/08/2020 4:27,43.37824276,-95.62422844,89,0,0,89,"Osceola, Iowa, US",1493.789862,0
19145,Page,Iowa,US,17/08/2020 4:27,40.7393172,-95.1497813,101,0,0,101,"Page, Iowa, US",668.5642417,0
19147,Palo Alto,Iowa,US,17/08/2020 4:27,43.08193849,-94.67824621,102,0,0,102,"Palo Alto, Iowa, US",1147.873059,0
19149,Plymouth,Iowa,US,17/08/2020 4:27,42.737633,-96.21366621,509,12,0,497,"Plymouth, Iowa, US",2021.68646,2.357563851
19151,Pocahontas,Iowa,US,17/08/2020 4:27,42.73420133,-94.67862564,122,2,0,120,"Pocahontas, Iowa, US",1843.178728,1.639344262
19153,Polk,Iowa,US,17/08/2020 4:27,41.68679484,-93.57767461,10983,211,0,10772,"Polk, Iowa, US",2240.692344,1.92115087
19155,Pottawattamie,Iowa,US,17/08/2020 4:27,41.33640314,-95.53907776,1426,29,0,1397,"Pottawattamie, Iowa, US",1529.944424,2.033660589
19157,Poweshiek,Iowa,US,17/08/2020 4:27,41.68625425,-92.53155731,163,8,0,155,"Poweshiek, Iowa, US",880.8906182,4.90797546
19159,Ringgold,Iowa,US,17/08/2020 4:27,40.73518949,-94.24368535,24,1,0,23,"Ringgold, Iowa, US",490.3964038,4.166666667
19161,Sac,Iowa,US,17/08/2020 4:27,42.38624071,-95.10547892,90,0,0,90,"Sac, Iowa, US",925.8306759,0
19163,Scott,Iowa,US,17/08/2020 4:27,41.63935978,-90.61959493,1853,15,0,1838,"Scott, Iowa, US",1071.451287,0.809498111
19165,Shelby,Iowa,US,17/08/2020 4:27,41.6850066,-95.31015553,194,1,0,193,"Shelby, Iowa, US",1693.731448,0.515463918
19167,Sioux,Iowa,US,17/08/2020 4:27,43.08221074,-96.1767568,693,3,0,690,"Sioux, Iowa, US",1988.236982,0.432900433
19169,Story,Iowa,US,17/08/2020 4:27,42.03621213,-93.46499005,1398,15,0,1383,"Story, Iowa, US",1439.500808,1.072961373
19171,Tama,Iowa,US,17/08/2020 4:27,42.07991767,-92.53266945,562,29,0,533,"Tama, Iowa, US",3334.519995,5.160142349
19173,Taylor,Iowa,US,17/08/2020 4:27,40.73710579,-94.69778563,104,0,0,104,"Taylor, Iowa, US",1699.06878,0
90019,Unassigned,Iowa,US,17/08/2020 4:27,n/a,n/a,0,0,0,0,"Unassigned, Iowa, US",n/a,n/a
19175,Union,Iowa,US,17/08/2020 4:27,41.0277278,-94.24234847,88,2,0,86,"Union, Iowa, US",718.8955151,2.272727273
19177,Van Buren,Iowa,US,17/08/2020 4:27,40.75326764,-91.95017958,42,1,0,41,"Van Buren, Iowa, US",596.2521295,2.380952381
19179,Wapello,Iowa,US,17/08/2020 4:27,41.03064984,-92.40954728,955,37,0,918,"Wapello, Iowa, US",2730.990306,3.87434555
19181,Warren,Iowa,US,17/08/2020 4:27,41.33559454,-93.56007641,603,2,0,601,"Warren, Iowa, US",1171.647301,0.331674959
19183,Washington,Iowa,US,17/08/2020 4:27,41.33577126,-91.71725711,309,10,0,299,"Washington, Iowa, US",1406.783519,3.236245955
19185,Wayne,Iowa,US,17/08/2020 4:27,40.73969028,-93.32752197,25,1,0,24,"Wayne, Iowa, US",388.1384878,4
19187,Webster,Iowa,US,17/08/2020 4:27,42.42853483,-94.17987389,884,8,0,876,"Webster, Iowa, US",2462.121212,0.904977376
19189,Winnebago,Iowa,US,17/08/2020 4:27,43.37751174,-93.73407298,119,0,0,119,"Winnebago, Iowa, US",1149.314275,0
19191,Winneshiek,Iowa,US,17/08/2020 4:27,43.29094334,-91.84422722,109,1,0,108,"Winneshiek, Iowa, US",545.2453604,0.917431193
19193,Woodbury,Iowa,US,17/08/2020 4:27,42.38979414,-96.0459439,3807,54,0,3753,"Woodbury, Iowa, US",3692.280834,1.418439716
19195,Worth,Iowa,US,17/08/2020 4:27,43.37750768,-93.26087602,71,0,0,71,"Worth, Iowa, US",961.9292779,0
19197,Wright,Iowa,US,17/08/2020 4:27,42.73305373,-93.73515113,496,1,0,495,"Wright, Iowa, US",3948.415857,0.201612903
20001,Allen,Kansas,US,17/08/2020 4:27,37.88582951,-95.30030847,22,0,0,22,"Allen, Kansas, US",177.8640149,0
20003,Anderson,Kansas,US,17/08/2020 4:27,38.21413251,-95.29272815,30,0,0,30,"Anderson, Kansas, US",381.7765335,0
20005,Atchison,Kansas,US,17/08/2020 4:27,39.53185661,-95.30870026,83,0,0,83,"Atchison, Kansas, US",516.3939526,0
20007,Barber,Kansas,US,17/08/2020 4:27,37.2288586,-98.68460053,4,0,0,4,"Barber, Kansas, US",90.35464197,0
20009,Barton,Kansas,US,17/08/2020 4:27,38.47889676,-98.75636726,149,3,0,146,"Barton, Kansas, US",577.9898367,2.013422819
20011,Bourbon,Kansas,US,17/08/2020 4:27,37.85508555,-94.84865997,78,2,0,76,"Bourbon, Kansas, US",536.6726297,2.564102564
20013,Brown,Kansas,US,17/08/2020 4:27,39.82652589,-95.56421698,47,0,0,47,"Brown, Kansas, US",491.4261815,0
20015,Butler,Kansas,US,17/08/2020 4:27,37.78134351,-96.83878537,333,2,0,331,"Butler, Kansas, US",497.6760174,0.600600601
20017,Chase,Kansas,US,17/08/2020 4:27,38.30292938,-96.59563862,46,0,0,46,"Chase, Kansas, US",1737.160121,0
20019,Chautauqua,Kansas,US,17/08/2020 4:27,37.14994405,-96.2454192,6,0,0,6,"Chautauqua, Kansas, US",184.6153846,0
20021,Cherokee,Kansas,US,17/08/2020 4:27,37.16928494,-94.8462897,157,1,0,156,"Cherokee, Kansas, US",787.4015748,0.636942675
20023,Cheyenne,Kansas,US,17/08/2020 4:27,39.78580976,-101.7318201,5,0,0,5,"Cheyenne, Kansas, US",188.1821603,0
20025,Clark,Kansas,US,17/08/2020 4:27,37.23577007,-99.81883015,45,1,0,44,"Clark, Kansas, US",2256.770311,2.222222222
20027,Clay,Kansas,US,17/08/2020 4:27,39.34948772,-97.16518128,22,2,0,20,"Clay, Kansas, US",274.9312672,9.090909091
20029,Cloud,Kansas,US,17/08/2020 4:27,39.48028352,-97.64925343,41,0,0,41,"Cloud, Kansas, US",466.651491,0
20031,Coffey,Kansas,US,17/08/2020 4:27,38.2365018,-95.73379515,70,8,0,62,"Coffey, Kansas, US",855.8503485,11.42857143
20033,Comanche,Kansas,US,17/08/2020 4:27,37.1911452,-99.27113247,9,0,0,9,"Comanche, Kansas, US",529.4117647,0
20035,Cowley,Kansas,US,17/08/2020 4:27,37.23781842,-96.83776647,182,2,0,180,"Cowley, Kansas, US",521.3704595,1.098901099
20037,Crawford,Kansas,US,17/08/2020 4:27,37.50675523,-94.85245778,415,1,0,414,"Crawford, Kansas, US",1069.091659,0.240963855
20039,Decatur,Kansas,US,17/08/2020 4:27,39.78468441,-100.4594081,5,0,0,5,"Decatur, Kansas, US",176.8659356,0
20041,Dickinson,Kansas,US,17/08/2020 4:27,38.86600962,-97.15532383,47,1,0,46,"Dickinson, Kansas, US",254.5218239,2.127659574
20043,Doniphan,Kansas,US,17/08/2020 4:27,39.79067154,-95.14056866,46,0,0,46,"Doniphan, Kansas, US",605.2631579,0
20045,Douglas,Kansas,US,17/08/2020 4:27,38.88503636,-95.2925121,805,5,0,800,"Douglas, Kansas, US",658.4382336,0.621118012
20047,Edwards,Kansas,US,17/08/2020 4:27,37.88735543,-99.31263309,16,0,0,16,"Edwards, Kansas, US",571.8370264,0
20049,Elk,Kansas,US,17/08/2020 4:27,37.45338105,-96.24369667,1,0,0,1,"Elk, Kansas, US",39.5256917,0
20051,Ellis,Kansas,US,17/08/2020 4:27,38.91458712,-99.31751551,153,1,0,152,"Ellis, Kansas, US",535.8456204,0.653594771
20053,Ellsworth,Kansas,US,17/08/2020 4:27,38.69677695,-98.20462799,21,0,0,21,"Ellsworth, Kansas, US",344.1494592,0
20055,Finney,Kansas,US,17/08/2020 4:27,38.04340344,-100.7381938,1730,11,0,1719,"Finney, Kansas, US",4744.015137,0.63583815
20057,Ford,Kansas,US,17/08/2020 4:27,37.69200114,-99.88825298,2206,10,0,2196,"Ford, Kansas, US",6561.765668,0.453309157
20059,Franklin,Kansas,US,17/08/2020 4:27,38.56443815,-95.28644341,222,1,0,221,"Franklin, Kansas, US",869.0886314,0.45045045
20061,Geary,Kansas,US,17/08/2020 4:27,38.99871131,-96.7577178,223,2,0,221,"Geary, Kansas, US",704.1364067,0.896860987
20063,Gove,Kansas,US,17/08/2020 4:27,38.91588178,-100.4829321,5,0,0,5,"Gove, Kansas, US",189.6813354,0
20065,Graham,Kansas,US,17/08/2020 4:27,39.34987223,-99.88332493,18,0,0,18,"Graham, Kansas, US",725.2215955,0
20067,Grant,Kansas,US,17/08/2020 4:27,37.56227336,-101.3079758,102,2,0,100,"Grant, Kansas, US",1426.573427,1.960784314
20069,Gray,Kansas,US,17/08/2020 4:27,37.73836671,-100.4369088,77,0,0,77,"Gray, Kansas, US",1285.905144,0
20071,Greeley,Kansas,US,17/08/2020 4:27,38.4808095,-101.8061079,4,0,0,4,"Greeley, Kansas, US",324.6753247,0
20073,Greenwood,Kansas,US,17/08/2020 4:27,37.8774388,-96.23250453,23,0,0,23,"Greenwood, Kansas, US",384.4867937,0
20075,Hamilton,Kansas,US,17/08/2020 4:27,37.99978709,-101.7921066,43,0,0,43,"Hamilton, Kansas, US",1693.58015,0
20077,Harper,Kansas,US,17/08/2020 4:27,37.19175361,-98.07578384,21,0,0,21,"Harper, Kansas, US",386.3134658,0
20079,Harvey,Kansas,US,17/08/2020 4:27,38.04293782,-97.42747573,224,1,0,223,"Harvey, Kansas, US",650.6143077,0.446428571
